Price,Close,High,Low,Open,Volume
Ticker,BMY,BMY,BMY,BMY,BMY
Date,,,,,
2020-01-02,49.826148986816406,50.34533513536725,49.668819214355224,50.22733705581741,13163700
2020-01-03,49.3856315612793,49.81828923250958,49.20470335368124,49.25190319076531,12984600
2020-01-06,49.54294967651367,49.747479254866775,49.29908841026665,49.48001957604648,11311400
2020-01-07,50.2902717590332,50.48693323063874,49.37776265081615,49.432827622800424,15551700
2020-01-08,50.23520278930664,50.825187157172,50.23520278930664,50.38466741635457,18527000
2020-01-09,51.48596954345703,51.74556411970129,50.43973510262428,50.45546537923075,16169300
2020-01-10,51.31292724609375,51.895043673991104,51.16346256802053,51.48598434504336,11698000
2020-01-13,52.036624908447266,52.69740455094181,51.423042097093294,51.47023892823387,19243300
2020-01-14,52.264747619628906,52.335542859148845,51.580363629447774,51.769156936465286,30560500
2020-01-15,52.37488555908203,52.776070647647686,52.25688747353781,52.25688747353781,10937400
2020-01-16,52.532203674316406,52.68166829146259,52.3198119566732,52.414205608234205,8435800
2020-01-17,52.48501205444336,52.870466840355675,52.46927577653504,52.5086104696743,14375000
2020-01-21,53.043521881103516,53.1929864905145,52.335539522881284,52.469267856759195,12519400
2020-01-22,53.043521881103516,53.75936637546165,52.878326997790104,53.421114472698925,15186700
2020-01-23,52.60300827026367,52.90193152199398,51.942222659029134,52.80753186278009,13183300
2020-01-24,50.47119903564453,52.500740703824,50.038541431046006,52.22541586527556,22453000
2020-01-27,50.109344482421875,50.84092240943414,49.62949000279088,49.763218365538684,20951100
2020-01-28,50.982513427734375,51.41517102729973,50.26666885583595,50.44759403264961,12761900
2020-01-29,50.45546340942383,51.202774552504906,50.447595270611934,51.147709584084524,10763200
2020-01-30,50.19588088989258,50.58920087771132,49.86548801901473,50.188012749662775,10783700
2020-01-31,49.51935577392578,50.101472009729264,49.1732296869787,50.054275180284264,12898000
2020-02-03,50.01493835449219,50.53412142998432,49.59801406536153,49.63734575279998,15986500
2020-02-04,50.57345962524414,51.08478059984759,50.38466631212161,50.400396587535475,11740200
2020-02-05,51.59609603881836,51.800625630833224,51.01397981714819,51.06904478404089,14991600
2020-02-06,52.7839241027832,53.33457968158814,52.225406388325965,52.70526073484829,16488500
2020-02-07,52.115291595458984,52.71314416818083,51.79276389121693,52.45354957720045,13093400
2020-02-10,52.63447189331055,52.79966678651538,51.76129459949144,51.82422170049971,13218500
2020-02-11,52.69739532470703,53.13792101087466,52.681665050958095,52.98058826523244,7261400
2020-02-12,52.70528030395508,53.098603291298026,52.36702229477484,52.77607556089321,11213700
2020-02-13,51.9815673828125,52.66594553889098,51.9501008236684,52.48502032585304,9149500
2020-02-14,52.21754837036133,52.57154259711492,51.90289483764449,52.1152865723915,7530700
2020-02-18,51.97368240356445,52.68166475084481,51.478097761283486,52.31980844037497,13831900
2020-02-19,51.69049835205078,51.95796106328976,51.41517350344563,51.91862636993263,9905400
2020-02-20,51.265708923339844,51.90289614691706,51.045449044229336,51.62756529639734,11360500
2020-02-21,51.6275634765625,51.81636279625783,50.974652001251464,51.029716969088085,10134800
2020-02-24,50.32173538208008,51.179176467527746,50.10147250616334,50.40826690467425,12105000
2020-02-25,48.882164001464844,50.27452727003425,48.4573745973287,50.2587939957164,15706000
2020-02-26,48.80351638793945,49.865487240344336,48.465258382930095,48.57538833789757,11264600
2020-02-27,46.86836624145508,48.44165811124572,46.852632962659236,47.98540202861471,20624800
2020-02-28,46.45930099487305,46.57729606175907,44.34322191942022,45.436659076967786,28292500
2020-03-02,47.466217041015625,47.8123401808947,46.16038487585053,46.86049929561512,19500300
2020-03-03,46.569435119628906,48.654044830568225,45.892919205600734,47.875267116189406,18250100
2020-03-04,48.362979888916016,48.52030963757946,46.95488328964201,47.35607429877456,18228300
2020-03-05,47.592063903808594,48.17418303059401,47.07287787216329,47.74939364084372,15119400
2020-03-06,47.44260787963867,47.529136394402634,46.22330452493247,46.3177041787367,14833900
2020-03-09,45.358001708984375,46.52223726125111,44.05216965704046,44.06003479554878,22385900
2020-03-10,45.57038879394531,46.37276782355736,43.98136400990757,46.270503035253704,24831000
2020-03-11,44.45335006713867,45.59398700621294,43.902700442109726,44.665744779999294,19768800
2020-03-12,41.495574951171875,43.18686498837078,39.82001819348369,41.16518508389557,22963000
2020-03-13,43.257652282714844,43.658840305705766,40.73251707630561,43.17898590509816,23503600
2020-03-16,40.20547103881836,42.29008080124261,37.76686703265613,39.434558443574566,20582800
2020-03-17,42.54966354370117,42.557528679882346,40.27625808383524,40.77184568606957,17519600
2020-03-18,39.52108383178711,41.212370395142834,37.77472930513743,40.61452094502618,27384200
2020-03-19,38.38045883178711,39.89868584281718,37.86127259490953,39.41883130554226,20058300
2020-03-20,38.073673248291016,39.835758869227,37.1690290137668,38.5849914236517,20370800
2020-03-23,36.500370025634766,38.07366178534633,35.99691414184172,37.12181799010076,21237000
2020-03-24,38.73444747924805,38.93897410367594,37.27915068700483,37.90060170097654,16484800
2020-03-25,38.82096862792969,40.86624948725317,37.892726353470486,38.56924221459996,20921300
2020-03-26,41.10224533081055,41.943956143452795,39.57615347441958,39.69414855047791,21600200
2020-03-27,41.527034759521484,42.30581246339754,40.016673180997174,40.205469503618616,14498400
2020-03-30,42.78567123413086,43.32845884104476,41.84956366687967,41.84956366687967,18013500
2020-03-31,43.847633361816406,44.24095621830598,42.667664792347686,42.71486161460467,28455600
2020-04-01,43.12392044067383,43.81616955158895,42.1012815500496,42.17994492593783,13441300
2020-04-02,43.79017639160156,43.87742410416009,42.49733327570531,43.49670928852938,12929400
2020-04-03,44.043975830078125,44.78954481476441,43.5442894549201,43.61567365503577,14654200
2020-04-06,45.89997482299805,46.05860675928521,44.87680503653348,45.26545010350189,22589700
2020-04-07,45.13062286376953,46.471056758619305,44.95612740059093,46.42346626166521,19224400
2020-04-08,46.20137405395508,46.899352740922836,44.7023084957938,45.249585485481305,15268700
2020-04-09,46.72486114501953,47.25627770814421,46.296555800229974,46.63761342378617,13256000
2020-04-13,46.732784271240234,47.113502092458226,46.05067215355092,46.39965995973979,13921600
2020-04-14,47.62112808227539,48.168405105560794,47.29593396252853,47.45456590462148,14259000
2020-04-15,47.16108703613281,47.502144589617615,46.716921311149505,47.03418211104443,14402100
2020-04-16,47.240413665771484,47.86700515296894,47.192823175015505,47.43076957749009,12984900
2020-04-17,48.065284729003906,48.20012291306369,47.49421408221842,47.890792349044034,16697800
2020-04-20,48.92190170288086,49.841963282479945,48.0652910810201,48.18426578705158,17446000
2020-04-21,48.05735778808594,48.63636173424935,47.79561466173208,48.27151042992483,22203000
2020-04-22,48.327030181884766,49.10432325949312,48.287372958408746,48.58877027734825,12081000
2020-04-23,48.3428955078125,49.167779100233034,48.25564779746867,48.6363626034353,11897400
2020-04-24,49.37399673461914,49.61194310170373,48.58877039502256,48.91396446935701,10460800
2020-04-27,49.61988067626953,49.98473200589996,49.50090596955625,49.68333163437146,13994600
2020-04-28,49.2867431640625,50.1116266291004,48.99327611375835,49.913337509176976,10858900
2020-04-29,48.88223648071289,49.66745972999853,48.802919014447895,49.469170602813996,11035100
2020-04-30,48.231849670410156,48.46979602423966,47.87492862683987,48.26357363210926,17554500
2020-05-01,47.795623779296875,48.27944987437804,47.33559444383883,48.26358637651357,15582800
2020-05-04,47.7242317199707,48.319099176829816,47.375243901181534,48.176333770783785,16989600
2020-05-05,48.668087005615234,49.01707480277982,47.93045116276441,48.06528632565113,13340800
2020-05-06,48.48567199707031,49.3581431942176,48.33497028119105,48.89811386183263,14589000
2020-05-07,48.414276123046875,49.651598394020574,48.08114880156404,49.588147443903715,17531500
2020-05-08,48.422203063964844,49.31847074400696,48.34288862529998,49.04086718302802,16960100
2020-05-11,49.69919967651367,49.81817439411009,48.200133968193114,48.279448429488895,14146800
2020-05-12,50.24646759033203,50.97617018374187,49.8736860591997,50.10369916542103,18928100
2020-05-13,50.18301773071289,50.70650095823491,49.63574077373832,50.1037002564506,17287900
2020-05-14,50.57959747314453,50.86513131170669,49.278821114524916,49.57228821356657,18221700
2020-05-15,50.83340072631836,51.82484642047783,50.611320884687466,50.92064843150874,35224400
2020-05-18,50.444759368896484,51.72174199973739,50.34958142253356,51.49172585584567,15170500
2020-05-19,49.738853454589844,50.619257831863266,49.5643610467208,50.30992721836775,11052100
2020-05-20,48.92190170288086,50.167157383226545,48.24771977044236,49.96886822360904,16658200
2020-05-21,48.49360275268555,49.07260681163627,47.938392427801084,48.874317626009876,16016000
2020-05-22,48.21599578857422,48.9060412599357,48.05736384584731,48.390488202486424,9228600
2020-05-26,47.84320831298828,48.787063625949976,47.732166867422485,48.787063625949976,18447800
2020-05-27,47.90666198730469,48.00183993636779,46.883489201505945,47.589398122891104,19071700
2020-05-28,47.43870162963867,48.36669348333233,47.33559041512185,48.350829986818,14977400
2020-05-29,47.36731719970703,47.962184700939844,47.097643811455384,47.82734649398773,27224800
2020-06-01,47.81941223144531,48.7315405077952,47.13729707003876,47.161090799875446,11507900
2020-06-02,48.104949951171875,48.12874368143348,47.010392974352655,47.81941308542318,15460100
2020-06-03,47.75596237182617,48.29530914944769,47.34352054037133,48.14461047139119,13497600
2020-06-04,48.29530715942383,48.45393909200884,47.44662979959435,47.44662979959435,13476900
2020-06-05,48.644290924072266,48.993278704356115,48.00976328624416,48.52531623556649,11862600
2020-06-08,48.72361373901367,48.72361373901367,47.90666334954919,48.06529226061421,12549100
2020-06-09,48.327030181884766,49.310542636959745,48.327030181884766,48.97741832897854,12159500
2020-06-10,47.7162971496582,48.715673055091074,47.510077781304524,48.572907662016725,13343700
2020-06-11,44.97991180419922,47.81148073395747,44.73403518508142,47.510083392738714,17371900
2020-06-12,44.55160903930664,45.725483582379375,44.091579740558764,45.67789309258369,14864200
2020-06-15,43.70293045043945,44.24227721752389,42.88598006455531,44.13123577000401,21617800
2020-06-16,45.257511138916016,45.439936771481435,44.020185905315685,44.36124344357119,16973300
2020-06-17,45.17026901245117,45.495463097693765,44.97991009700687,45.37648839733454,13638200
2020-06-18,44.39297103881836,44.90852095731847,44.083640482587896,44.86886373676493,14113300
2020-06-19,44.74197006225586,45.07509745507726,43.40946654227572,44.9719862351977,54134700
2020-06-22,45.654090881347656,45.757199051609504,44.35331163272792,44.60712450551259,18716200
2020-06-23,46.30448532104492,46.87555604231281,45.86031651503438,45.95549446430362,15557200
2020-06-24,45.812721252441406,46.16964230706418,45.29717130745486,46.09032786188229,11177200
2020-06-25,46.145843505859375,46.37585960751433,45.76512876466417,46.01100533309026,15267200
2020-06-26,45.63823318481445,46.018948003873035,44.948184738721615,45.97135751687105,26132400
2020-06-29,45.844451904296875,46.11412527537843,45.45580685593523,45.99515359809833,9831400
2020-06-30,46.63760757446289,46.95487142540133,45.606504597391464,45.89204145810559,12139700
2020-07-01,47.137290954589844,47.37523729904319,46.70105548548339,46.94693206363601,11738300
2020-07-02,47.265174865722656,47.66477898606016,46.9534841396574,47.39304806228116,11366100
2020-07-06,48.104331970214844,48.416025674141395,47.049377576309446,47.63279909348919,8810800
2020-07-07,48.184261322021484,48.4400076926341,47.5688706650045,47.76067891859535,12766700
2020-07-08,47.6008415222168,48.495953853184716,47.37706115292181,48.208238413189264,10507000
2020-07-09,46.441986083984375,48.06437765287753,46.21820877758177,47.68075810672858,12780000
2020-07-10,45.89852523803711,46.426002505886174,45.68273866727105,46.35407364896416,8770000
2020-07-13,46.154266357421875,46.74568167470145,45.95446433855857,46.01040865994135,10149000
2020-07-14,46.26615524291992,46.43398820794877,45.78663161462696,46.21820470933275,12153900
2020-07-15,47.36906433105469,47.6407952063055,46.609816028259445,46.87355616397507,9459400
2020-07-16,47.40903091430664,47.45698450459472,46.937497947054695,47.337102053243214,6949700
