Price,Close,High,Low,Open,Volume
Ticker,DIS,DIS,DIS,DIS,DIS
Date,,,,,
2020-01-02,144.79025268554688,144.79025268554688,141.76158556696657,141.94720157738908,9502100
2020-01-03,143.12939453125,144.4971780039548,142.68975090843216,143.03168932274747,7320200
2020-01-06,142.2989501953125,142.67021211195728,140.98978383665877,142.19148042511122,8262500
2020-01-07,142.3477783203125,143.49085754801737,142.0742216627961,142.63111444198861,6906500
2020-01-08,142.0546875,142.76790267804353,141.48804503276546,142.14262814494123,6984200
2020-01-09,141.49781799316406,143.2564073806162,141.28287846204648,143.10008501112677,6664200
2020-01-10,141.2926483154297,142.15240647212397,140.94093042475677,141.9570109567995,5152500
2020-01-13,140.56968688964844,141.4196656015492,140.06164661107985,141.4196656015492,9921300
2020-01-14,141.8592987060547,143.34433138273153,139.01624713983438,140.1104888052538,14839100
2020-01-15,140.99954223632812,142.35756099812676,140.6185009107716,142.35756099812676,6818200
2020-01-16,141.7811279296875,142.08399317907907,141.1167802739538,141.75181935121222,6948400
2020-01-17,141.00930786132812,142.28916545638006,140.69666315318588,142.19146025815556,10355300
2020-01-21,140.25701904296875,141.26331996842757,139.71967027021887,140.9213815913832,9250200
2020-01-22,140.69668579101562,141.458738755075,140.2374981193744,141.12656488001787,7550000
2020-01-23,138.92832946777344,140.30589246020867,137.41398812268156,140.29612790206258,11082000
2020-01-24,136.85711669921875,138.97718872065275,135.99735849413102,138.14673909912727,13076300
2020-01-27,132.7732696533203,134.56116764811912,131.89398240040637,132.73419651422893,12831800
2020-01-28,135.1864471435547,135.73356055706054,132.73420134097577,133.35947594322852,10390000
2020-01-29,132.92958068847656,135.48929595073508,132.66578857201063,135.4111496792169,9382700
2020-01-30,134.63931274414062,134.67840078628274,131.7278797287983,131.98189237184155,11847300
2020-01-31,135.1278076171875,135.479525454483,133.90656719709474,135.21573334958137,12379100
2020-02-03,138.0685577392578,138.5570538848266,136.53467268646668,136.57374581871568,12639900
2020-02-04,141.40013122558594,142.24034543651373,139.95418638854406,142.14265512363409,23519700
2020-02-05,138.11740112304688,143.91097340041,135.3818345212335,143.22708174995665,27824100
2020-02-06,139.41680908203125,140.63804955210463,137.97086453962615,138.6547562213231,9504600
2020-02-07,137.77548217773438,138.72316606545542,136.8961800108404,138.62546085544875,10948900
2020-02-10,139.309326171875,139.309326171875,137.22834274458992,137.7852205943527,8162100
2020-02-11,137.7657012939453,139.70015709656565,137.22836736760595,139.5633787485975,10790100
2020-02-12,138.58639526367188,138.94787772648374,137.62893185817228,138.08811953631195,8168200
2020-02-13,137.65823364257812,138.63522611671345,137.58008736344274,137.92202578475684,7543100
2020-02-14,136.3295135498047,138.0294857002306,135.92895799387094,137.8536342231457,9110500
2020-02-18,135.93873596191406,136.44677623648082,134.92267032050304,135.82150163229193,8214900
2020-02-19,138.04901123046875,138.60588907436346,136.02663006856918,136.41743592261014,7080900
2020-02-20,137.14041137695312,138.3714312786959,135.65539373875072,138.3714312786959,5981700
2020-02-21,135.77264404296875,136.66171076390197,135.39161757795765,136.64216674044135,7725800
2020-02-24,129.94973754882812,131.34684425858447,128.1911633743486,129.8422678019238,19336500
2020-02-25,125.24065399169922,130.85836010557057,125.03548648896019,130.67272917048564,21032500
2020-02-26,120.52178955078125,125.41651637159795,119.32008555436715,123.21829080707715,31195900
2020-02-27,115.32418060302734,120.07236413210151,115.20693883487802,117.05345382353349,30827500
2020-02-28,114.94316101074219,115.58797213926653,110.60531223138294,111.87540537336888,35389900
2020-03-02,117.21955108642578,117.21955108642578,113.36042664547664,116.38910158578352,21775900
2020-03-03,113.77075958251953,118.97813075286686,112.50067396180624,118.3626282373269,19529700
2020-03-04,116.43795013427734,116.49656729082902,112.82308137229353,116.22301062177428,13842100
2020-03-05,111.35760498046875,114.26903836612668,109.53062637866819,114.17134060992505,22397200
2020-03-06,112.61791229248047,113.20411370402306,107.78180282427813,108.21168187171321,22899600
2020-03-09,101.94915771484375,107.88927342777744,101.88076854347835,106.18930870108007,26233600
2020-03-10,108.89556884765625,109.0128106156418,100.07332892443557,105.61287388266341,24083700
2020-03-11,103.08248138427734,106.39448538295939,100.49344975287795,105.92552570042986,24771300
2020-03-12,89.69766998291016,97.69924013522004,89.5315830636068,95.37400090339158,40392900
2020-03-13,100.1612548828125,100.50320817673254,90.12754648353142,98.46129023947229,40960100
2020-03-16,92.82405090332031,96.01881280233026,87.92931684519043,89.68790616363846,35379500
2020-03-17,91.37809753417969,95.21767794562732,89.05285831689824,93.59587444553634,27526200
2020-03-18,86.7569351196289,87.2845044989087,77.25079501894398,85.57476766060186,43592500
2020-03-19,92.74588775634766,95.15906014902575,83.15182279758163,85.97533020458238,30866800
2020-03-20,84.00181579589844,94.75849751685237,83.86502999263489,93.78150504748508,31957800
2020-03-23,83.786865234375,85.27189031269766,79.2243053378898,82.54608078739315,32246600
2020-03-24,95.86249542236328,96.88833295347065,89.68790385229192,90.20570862330712,32538100
2020-03-25,98.41244506835938,103.48303041850883,93.3125436857605,98.34405590036461,28533000
2020-03-26,102.93592071533203,105.25139540595498,98.48083771956185,98.51014629918761,24520300
2020-03-27,94.18207550048828,99.15496358974553,93.34186138085622,98.13889052754254,30591500
2020-03-30,97.50384521484375,98.14865632755348,89.9809992074933,93.79127108613983,23119200
2020-03-31,94.37745666503906,100.78653135583893,93.94758511266421,97.91417154847039,21563200
2020-04-01,92.73612213134766,95.15906670184165,90.43041933895948,91.34879463280282,18303900
2020-04-02,94.73896026611328,95.02228897465635,92.03268697125833,92.03268697125833,13936500
2020-04-03,91.72004699707031,94.69010489013392,90.57696763850926,94.0941389092375,14814600
2020-04-06,97.28890228271484,97.88486822649516,92.3453158071952,95.02228027573179,20407400
2020-04-07,98.91071319580078,103.4537295627622,97.94349276085443,102.44742853549285,22899600
2020-04-08,98.74462890625,99.99517807854406,96.38030891151524,98.2170520765895,22562500
