Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2020-01-02,30.587553024291992,30.60471814979236,30.287171512817846,30.338663615406023,37614200
2020-01-03,29.95245933532715,30.167018490239485,29.832303458489417,30.021116562464396,50357900
2020-01-06,29.909549713134766,29.95246417017468,29.497596462076224,29.531926718142792,42185000
2020-01-07,29.712158203125,29.969628597907434,29.634916757298903,29.780818721154287,34149000
2020-01-08,30.012540817260742,30.201350679913347,29.65207967235404,29.669244800579452,45311600
2020-01-09,30.064029693603516,30.321503315371068,29.98678826185587,30.295753988846453,39861600
2020-01-10,29.815139770507812,30.098356135111082,29.74647927368721,30.038279837349396,39730400
2020-01-13,30.089778900146484,30.098359826345074,29.746482921767356,29.900965784646655,37956100
2020-01-14,30.31292724609375,30.613308853510105,30.132698281643936,30.29576211511082,66719300
2020-01-15,29.75506591796875,29.85805668299521,29.47184949892927,29.8408915554908,74745500
2020-01-16,29.797975540161133,30.029699813012737,29.69498479184079,29.952458388728868,50368500
2020-01-17,29.789400100708008,29.995378384005836,29.69499352394291,29.96962905239752,54156100
2020-01-21,29.403186798095703,29.626330165113423,29.36885981955788,29.540504533986198,50811000
2020-01-22,29.489015579223633,29.56625701853249,29.377443883796744,29.497596506296432,38879700
2020-01-23,29.283037185668945,29.403189807632103,28.948325374796315,29.2572911306521,45717100
2020-01-24,28.78526496887207,29.300205773494973,28.553540624617625,29.283040643485705,47797200
2020-01-27,28.19307518005371,28.433383689940122,27.86694758092257,27.952769944080597,57096200
2020-01-28,28.527790069580078,28.7423492500032,28.278900634550073,28.338976943155483,38834600
2020-01-29,28.33039665222168,28.69943875539136,28.304650594670125,28.605035453064417,37414700
2020-01-30,28.7337646484375,28.76809490256533,28.038591734958402,28.06434106251089,50542800
2020-01-31,28.175914764404297,28.467712123597686,28.02143188370576,28.381889756060037,54845300
2020-02-03,28.296072006225586,28.66511413990657,28.253157541539984,28.32181806590575,48485500
2020-02-04,28.85392189025879,29.09423043377021,28.77668044304329,28.802429774724292,45061600
2020-02-05,29.789400100708008,29.875225749546164,29.24012904379879,29.265875101493364,54604800
2020-02-06,29.75506591796875,30.046866537717094,29.694989608659974,29.986790228408314,39511500
2020-02-07,29.70357894897461,29.746490138203892,29.386032219981246,29.454689467965324,31263000
2020-02-10,29.772233963012695,29.772233963012695,29.506182645405843,29.557674759051746,24373800
2020-02-11,29.84088897705078,30.07261326746791,29.832304777083646,29.90954620722269,32476300
2020-02-12,29.96963882446289,30.424506726837485,29.849486150825573,30.106959907379608,36656700
2020-02-13,29.961048126220703,30.06403563091876,29.652082338212782,29.83231128991282,31775100
2020-02-14,29.909549713134766,30.003956280361113,29.78081616375527,29.9352990421414,26447700
2020-02-18,29.411773681640625,29.892387438064194,29.188630294263714,29.840892054689515,40318000
2020-02-19,29.797975540161133,29.909543939972334,29.531921017869415,29.566251267309532,29632100
2020-02-20,29.909549713134766,30.10694704856081,29.57483790126929,29.57483790126929,42604100
2020-02-21,29.489015579223633,29.729320824223006,29.300202444487887,29.634914256855133,46675500
2020-02-24,28.090089797973633,28.502043065098043,27.909860857465493,28.47629700900075,79159600
2020-02-25,26.673999786376953,28.115836241163258,26.468023149978908,28.055759926833428,91586800
2020-02-26,26.287792205810547,27.120282941294725,26.227715892313086,26.940052363845567,80012800
2020-02-27,25.000436782836914,26.004573884999857,24.81162527977329,25.360896297381476,121148300
